company_name,linkedin_url,description,fleet_size
Caspian Airlines,https://linkedin.com/company/caspian-airlines,"an airline headquartered in Tehran, Iran. Established in 1993, it operates services between Tehran and other major cities in Iran and international flights.",11
Castle Aviation,https://linkedin.com/company/castleaviation,"The leader in passenger, cargo transportation and aircraft maintenance in Ohio. Located at the Akron-Canton Airport, our professional staff and aircraft will ...",20
Catreus,https://linkedin.com/company/catreus-ltd,Catreus delivers best in Class Executive Aircraft Operations. With its team of highly-skilled dedicated professionals Catreus has built a solid reputation.,5
Cavok Air,https://linkedin.com/company/cavok-air,The main activity directions of CAVOK AIR are: — Air cargo transportation — DG and special cargo transportation — Cargo charter operations with 24H flight watch ...,5
Cayman Airways,https://linkedin.com/company/cayman-airways,"Since 1968, Cayman Airways has been serving the Cayman Islands as the country's national airline, offering more flights to and from the Cayman Islands than any ...",9
CB SkyShare,https://linkedin.com/company/cbskyshare,"A full-solution private aviation company servicing the entire customer lifecycle. Charter, Fractional, Brokerage, Management, FBOs.",10
Cebu Pacific,https://linkedin.com/company/cebupacificair,"The Philippines' leading airline, Cebu Pacific (CEB) entered the aviation industry in March 1996 and pioneered the “low fare, great value” strategy in the ...",92
Ceiba Intercontinental,https://linkedin.com/company/oatc-omni-aviation-training-center,"For over 1️⃣0️⃣ years, White Airways operated a Boeing 777-2FB/LR on behalf of Ceiba Intercontinental. The 777LR variant holds the world record for the ...",3
CemAir,https://linkedin.com/company/cemair,"CemAir is an aviation company based at OR Tambo International Airport, Jhb. The company owns and operates a fleet of Beechcraft 1900's and CRJ regional jets ...",21
Central Air Southwest,https://linkedin.com/company/central-air-southwest-inc,"Central Air Southwest, Inc. | 194 followers on LinkedIn. Expert Logistical Solutions in the Air Cargo Industry. 50+ years in business.",27
Central Airlines,https://linkedin.com/company/central-airlines,"Central Airline's technologically advanced fleet of 777Fand 737s offers flexible, creative, and award-winning solutions that meet your unique needs.",9
Central Mountain Air,https://linkedin.com/company/flycma,"Central Mountain Air | 7623 followers on LinkedIn. Cargo, Charter, and Scheduled airline proudly operating in Canada since 1987.",27
Centreline,https://linkedin.com/company/centrelineav,"Centreline has a well-earned reputation as the “go to” choice for private jet management, private jet charter, aircraft maintenance, executive ground handling ...",10
Chabahar Airlines,https://linkedin.com/company/chabahar-airlines,CHABAHAR AIRLINES (Persian: هواپيمايي چابهار) is an airline based in Tehran. Website: http://chabaharairlines.com/. External link for Chabahar Airlines.,6
Chair Airlines,https://linkedin.com/company/chair-airlines,Chair Airlines – Die «fresheste» Fluggesellschaft der Schweiz Seit Mitte 2019 bringt Chair Airlines ihre Passagiere zu den bekanntesten und schönsten ...,4
Chalair Aviation,https://linkedin.com/company/chalair-aviation,"Chalair Aviation is an airlines/aviation company based out of ROUTE DE CAEN, CARPIQUET, Lower Normandy, France. Website: http://www.chalair ...",11
Challenge Airlines BE,https://linkedin.com/company/ace-aviation-group,"Challenge Group is a unique, international air cargo conglomerate offering tailored and integrated end-to-end logistics solutions.",10
Charter Airlines,https://linkedin.com/company/charter-airlines,"Charter Airlines is a global, industry-leading private aviation company specializing in jet charter services and turnkey aircraft management.",9
Charter Jets,https://linkedin.com/company/charterjets-inc,"Experienced provider of global On-Demand Charters, Passenger Charters, Cargo Charters, Group Charters, Aircraft Management, ACMI Lease, Jet Cards, Fractional ...",4
Chartright Air,https://linkedin.com/company/chartright-air-group,"Chartright Air Group is a leading Canadian aviation services provider, offering a full range of solutions including private jet charter, JetClub memberships, ...",21
CHC Helicopter,https://linkedin.com/company/chc-helicopter,"CHC Helicopter provides unmatched helicopter services including transportation, Search and Rescue deployment, and MRO.",91
Chengdu Airlines,https://linkedin.com/company/chengdu-airlines-co-ltd-,"Chengdu Airlines Co., Ltd. · Truck Transportation · About us · Locations · Employees at Chengdu Airlines Co., Ltd. · Similar pages · Browse jobs · Sign in to ...",82
Chevron USA,https://linkedin.com/company/chevron,"Website: http://www.chevron.com. External link for Chevron ; Industry: Oil and Gas ; Company size: 10,001+ employees ; Headquarters: Houston, Texas ; Type: Public ...",11
Chicago Jet Group,https://linkedin.com/company/chicago-jet-group,"Chicago Jet Group provides Private Jet Charter, Aircraft Management, Jet Maintenance, Avionics Repair and Avionics Installations along with Aircraft Sales.",4
China - Air Force,https://linkedin.com/company/republic-of-china-air-force,Republic of China Air Force · Fabricación de electrodomésticos y productos eléctricos y electrónicos · Sobre nosotros · Empleados en Republic of China Air Force.,16
China - Civil Aviation Administration,https://linkedin.com/company/caac,"The Civil Aviation Administration of China, formerly the General Administration of Civil Aviation of China, is the aviation authority under the Ministry of ...",20
China Airlines,https://linkedin.com/company/china-airlines,"China Airlines | 13817 followers on LinkedIn. China Airlines from Taiwan since 1959 | Founded: December 16, 1959 Stock listed: February 26, 1993 Registered ...",85
China Cargo Airlines,https://linkedin.com/company/china-cargo-airlines-co-ltd,"China Cargo Airlines is a cargo airline with its head office at Hongqiao International Airport in Shanghai, People's Republic of China.",17
China Eastern Airlines,https://linkedin.com/company/china-eastern-airlines-north-america,"China Eastern serves non-stop flights from Los Angeles, New York, San Francisco, Chicago, Vancouver and Toronto to Shanghai, along with the comprehensive flight ...",671
China Express Airlines,https://linkedin.com/company/china-express-airlines,"China Express Airlines is an airline with its corporate headquarters on the grounds of Chongqing Jiangbei International Airport, Chongqing, People's Republic ...",78
China Flight General Aviation Company,https://linkedin.com/company/liaoning-general-aviation-development-co-ltd,"Liaoning General Aviation Development Co., Ltd. was established in 2012. It is funded by Liaoning General Aviation Academy and the registered capital is RMB ...",2
China Postal Airlines,https://linkedin.com/company/china-postal-airlines-co-ltd-,"China Postal Airlines Co.,Ltd. · Aeronáutica y aviación · Sobre nosotros · Ubicaciones · Empleados en China Postal Airlines Co.,Ltd. · Páginas similares · Inicia ...",39
China Southern Airlines,https://linkedin.com/company/china-southern-airlines/,"To mark the International Day of Cooperatives, China Southern Airlines and Vietnam Airlines will officially launch a joint venture cooperation!",681
China Southern Airlines General Aviation,https://linkedin.com/company/china-southern-airlines/,"About us ; Website: http://www.csair.com/en/. External link for China Southern Airlines ; Industry: Airlines and Aviation ; Company size: 10,001+ employees.",6
China Southern Cargo,https://linkedin.com/company/china-southern-airlines/,"On July 4, China Southern Airlines officially launched the Guangzhou-Auckland-Sydney route, marking the first scheduled all-cargo flight from the Chinese ...",11
China United Airlines,https://linkedin.com/company/china-airlines,"Founded: December 16, 1959 Stock listed: February 26, 1993 Registered capital: NTD 54,209,846,500 160 destinations in 29 countries/districts, as of 30 JUN, ...",59
Chodang University,https://linkedin.com/company/chodanguniv,Website: http://www.cdu.ac.kr. External link for Chodang University 초당대학교 ; Industry: Higher Education ; Company size: 51-200 employees ; Type: Educational ...,13
Chongqing Airlines,https://linkedin.com/company/chongqing-airlines-co.-ltd.,"Chongqing Airlines Co., Ltd. · Airlines and Aviation · Locations · Similar pages · Sign in to see who you already know at Chongqing Airlines Co., Ltd. · Welcome ...",36
Chrono Aviation,https://linkedin.com/company/chrono-aviation,Chrono Aviation is an aircraft charter and management company based in Quebec City. Our mission is to offer a service that has SAFETY as a priority.,10
Chrono Jet,https://linkedin.com/company/diamond-aircraft,"Today, Diamond Aircraft offers the most complete range of certified piston aircraft models; from the 2 seat single DA20 to the stunning new 7 seat DA62. Every ...",3
CITIC Offshore Helicopter,https://linkedin.com/company/citic-offshore-helicopter-co-ltd,"Citic Offshore Helicopter is a airlines/aviation company based out of SHENZHEN, GNG, China. Website: http://www.china-cohc.com.",31
